TransactionID,CustomerID,TransactionDate,TransactionAmount,TransactionType,Currency,CounterpartyID,CounterpartyCountry,TransactionChannel,TransactionPurpose,FlagStatus
TRANS001932,CUST00220,2024-08-06,52740.59,Transfer,JPY,COUNTER7441,Falkland Islands (Malvinas),Branch,Investment,Yes
TRANS001933,CUST00389,2024-08-28,27770.07,Debit,USD,COUNTER6330,Eritrea,Branch,Personal,Yes
TRANS001934,CUST00278,2024-06-12,43098.69,Credit,EUR,COUNTER5395,Colombia,ATM,Business,Yes
TRANS001935,CUST00828,2024-07-07,58462.66,Debit,GBP,COUNTER9346,Bouvet Island (Bouvetoya),Branch,Business,Yes
TRANS001936,CUST00374,2024-02-07,72364.57,Transfer,EUR,COUNTER6569,Antarctica (the territory South of 60 deg S),Online,Personal,Yes
TRANS001937,CUST00806,2024-01-30,89791.06,Debit,USD,COUNTER3433,United States Minor Outlying Islands,Online,Investment,Yes
TRANS001938,CUST00502,2024-03-28,29770.67,Debit,EUR,COUNTER3225,Eritrea,ATM,Personal,Yes
TRANS001939,CUST00584,2024-02-18,68953.44,Transfer,GBP,COUNTER7189,Gabon,ATM,Investment,Yes
TRANS001940,CUST00169,2024-08-28,55511.67,Credit,EUR,COUNTER2296,Antigua and Barbuda,Branch,Investment,Yes
TRANS001941,CUST00405,2024-03-25,32585.28,Transfer,EUR,COUNTER8809,Belgium,Online,Investment,Yes
TRANS001942,CUST00766,2024-03-16,4526.05,Credit,USD,COUNTER9278,Portugal,ATM,Personal,No
TRANS001943,CUST00691,2024-11-30,76494.05,Credit,USD,COUNTER9502,Mauritius,Branch,Business,Yes
TRANS001944,CUST00400,2024-08-05,37940.38,Credit,USD,COUNTER7754,Armenia,Branch,Business,Yes
TRANS001945,CUST00175,2024-09-01,63962.29,Debit,GBP,COUNTER8184,Botswana,ATM,Personal,Yes
TRANS001946,CUST00628,2024-05-02,23973.3,Credit,JPY,COUNTER2255,Monaco,Online,Personal,Yes
TRANS001947,CUST00785,2024-06-28,70087.42,Credit,GBP,COUNTER2626,Burkina Faso,ATM,Personal,Yes
TRANS001948,CUST00360,2024-04-05,89372.24,Transfer,USD,COUNTER3078,Monaco,Online,Business,Yes
TRANS001949,CUST00827,2024-04-10,7621.15,Credit,JPY,COUNTER5375,Sudan,Branch,Investment,No
TRANS001950,CUST00215,2024-07-18,40305.62,Debit,GBP,COUNTER9595,Netherlands Antilles,Online,Personal,Yes
TRANS001951,CUST00221,2024-05-30,33029.57,Debit,JPY,COUNTER2697,Nicaragua,Online,Investment,Yes
TRANS001952,CUST00119,2024-02-26,10714.11,Credit,USD,COUNTER6892,United States Virgin Islands,Online,Investment,Yes
TRANS001953,CUST00521,2024-06-28,90353.13,Credit,JPY,COUNTER2483,Luxembourg,Online,Investment,Yes
TRANS001954,CUST00771,2024-05-10,94938.2,Debit,EUR,COUNTER5321,Myanmar,Online,Investment,Yes
TRANS001955,CUST00929,2024-06-03,53504.6,Credit,EUR,COUNTER2060,United States of America,Online,Personal,Yes
TRANS001956,CUST00010,2024-06-22,46431.16,Debit,GBP,COUNTER7881,Zimbabwe,ATM,Investment,Yes
TRANS001957,CUST00267,2024-11-01,3660.0,Debit,JPY,COUNTER1243,United Kingdom,ATM,Business,No
TRANS001958,CUST00145,2024-07-09,45702.82,Transfer,GBP,COUNTER2859,Liberia,ATM,Business,Yes
TRANS001959,CUST00959,2024-03-20,31448.98,Transfer,USD,COUNTER8681,Senegal,Branch,Personal,Yes
TRANS001960,CUST00158,2024-04-09,38989.33,Credit,JPY,COUNTER5951,Costa Rica,Branch,Personal,Yes
TRANS001961,CUST00049,2024-10-11,19465.53,Debit,EUR,COUNTER6131,Kazakhstan,Branch,Business,Yes
TRANS001962,CUST00482,2024-11-26,42912.61,Transfer,GBP,COUNTER5367,Vietnam,ATM,Investment,Yes
TRANS001963,CUST00743,2024-08-28,71382.59,Credit,USD,COUNTER1439,Macao,ATM,Investment,Yes
TRANS001964,CUST00954,2024-11-21,83866.67,Debit,GBP,COUNTER3733,Fiji,Online,Personal,Yes
TRANS001965,CUST00145,2024-06-09,6814.75,Debit,EUR,COUNTER5073,Faroe Islands,ATM,Business,No
TRANS001966,CUST00923,2024-11-23,66586.78,Credit,EUR,COUNTER7783,Comoros,ATM,Investment,Yes
TRANS001967,CUST00708,2024-03-28,20325.08,Transfer,GBP,COUNTER8420,United States Minor Outlying Islands,ATM,Personal,Yes
TRANS001968,CUST00098,2024-07-02,29476.65,Credit,EUR,COUNTER9233,Cocos (Keeling) Islands,ATM,Investment,Yes
TRANS001969,CUST00385,2024-03-26,10497.17,Debit,EUR,COUNTER8397,Russian Federation,Online,Business,Yes
TRANS001970,CUST00084,2024-10-15,67325.3,Credit,EUR,COUNTER2947,Albania,Branch,Investment,Yes
TRANS001971,CUST00151,2024-08-22,10652.96,Debit,USD,COUNTER6441,Reunion,Branch,Investment,Yes
TRANS001972,CUST00548,2024-08-14,11697.66,Debit,JPY,COUNTER8004,Niger,Branch,Personal,Yes
TRANS001973,CUST00203,2024-01-10,96554.71,Debit,EUR,COUNTER4354,Uganda,Branch,Investment,Yes
TRANS001974,CUST00481,2024-05-03,81208.79,Transfer,USD,COUNTER8120,Macao,Branch,Personal,Yes
TRANS001975,CUST00240,2024-04-13,35125.2,Debit,EUR,COUNTER8089,Benin,ATM,Investment,Yes
TRANS001976,CUST00497,2024-05-03,37115.92,Credit,GBP,COUNTER6836,Svalbard & Jan Mayen Islands,ATM,Business,Yes
TRANS001977,CUST00383,2024-08-29,78765.84,Credit,EUR,COUNTER1887,Bosnia and Herzegovina,ATM,Personal,Yes
TRANS001978,CUST00614,2024-02-10,1067.11,Credit,JPY,COUNTER2978,Cocos (Keeling) Islands,ATM,Business,No
TRANS001979,CUST00817,2024-02-18,70815.77,Debit,GBP,COUNTER9727,Guatemala,ATM,Investment,Yes
TRANS001980,CUST00675,2024-09-18,93034.18,Debit,GBP,COUNTER4766,Holy See (Vatican City State),Branch,Personal,Yes
TRANS001981,CUST00133,2024-05-16,710.45,Transfer,JPY,COUNTER9895,Cote d'Ivoire,ATM,Investment,No
TRANS001982,CUST00628,2024-11-04,51476.29,Credit,EUR,COUNTER8905,Cocos (Keeling) Islands,Online,Personal,Yes
TRANS001983,CUST00849,2024-07-13,98009.58,Transfer,USD,COUNTER3313,United Arab Emirates,Online,Personal,Yes
TRANS001984,CUST00536,2024-06-20,40691.15,Transfer,JPY,COUNTER8483,Taiwan,Branch,Investment,Yes
TRANS001985,CUST00048,2024-04-01,99402.36,Transfer,EUR,COUNTER2121,Mauritania,Online,Personal,Yes
TRANS001986,CUST00731,2024-10-21,98735.87,Transfer,GBP,COUNTER9407,United States of America,Online,Personal,Yes
TRANS001987,CUST00395,2024-03-29,40554.48,Transfer,JPY,COUNTER3824,Brunei Darussalam,ATM,Personal,Yes
TRANS001988,CUST00325,2024-01-25,30894.99,Debit,GBP,COUNTER6520,Estonia,Branch,Investment,Yes
TRANS001989,CUST00198,2024-03-19,99510.88,Transfer,GBP,COUNTER4377,Indonesia,Online,Business,Yes
TRANS001990,CUST00855,2024-01-06,87068.16,Credit,JPY,COUNTER2609,Azerbaijan,ATM,Personal,Yes
TRANS001991,CUST00407,2024-04-28,84646.03,Credit,GBP,COUNTER7720,United Arab Emirates,ATM,Personal,Yes
TRANS001992,CUST00851,2024-01-02,42559.9,Credit,JPY,COUNTER2655,Iceland,ATM,Business,Yes
TRANS001993,CUST00972,2024-07-15,80027.74,Transfer,EUR,COUNTER2407,Wallis and Futuna,Branch,Investment,Yes
TRANS001994,CUST00539,2024-10-19,18001.55,Transfer,EUR,COUNTER1616,Lebanon,Branch,Personal,Yes
TRANS001995,CUST00790,2024-04-29,46318.71,Debit,EUR,COUNTER8820,Slovakia (Slovak Republic),Online,Investment,Yes
TRANS001996,CUST00909,2024-01-22,30790.32,Credit,EUR,COUNTER6725,Qatar,ATM,Investment,Yes
TRANS001997,CUST00947,2024-06-14,65367.06,Transfer,JPY,COUNTER7590,Austria,ATM,Business,Yes
TRANS001998,CUST00545,2024-04-12,12994.73,Transfer,EUR,COUNTER6595,Austria,Online,Investment,Yes
TRANS001999,CUST00161,2024-07-13,43754.1,Credit,GBP,COUNTER5935,Kuwait,Online,Personal,Yes
TRANS002000,CUST00886,2024-03-08,55513.56,Transfer,GBP,COUNTER8477,Brunei Darussalam,Branch,Business,Yes
TRANS002001,CUST00908,2024-05-28,89006.54,Debit,USD,COUNTER8196,Brunei Darussalam,ATM,Investment,Yes
TRANS002002,CUST00903,2024-04-16,51359.58,Transfer,JPY,COUNTER6000,Nigeria,Online,Investment,Yes
TRANS002003,CUST00770,2024-09-20,88335.88,Debit,JPY,COUNTER8825,Mongolia,Online,Investment,Yes
TRANS002004,CUST00610,2024-03-22,88672.05,Debit,USD,COUNTER1477,Faroe Islands,Branch,Personal,Yes
TRANS002005,CUST00124,2024-09-05,23202.95,Debit,JPY,COUNTER3691,Saint Martin,Branch,Investment,Yes
TRANS002006,CUST00009,2024-05-19,78126.43,Transfer,EUR,COUNTER8630,Qatar,Online,Personal,Yes
TRANS002007,CUST00823,2024-11-27,92708.93,Transfer,USD,COUNTER3319,Vietnam,Online,Personal,Yes
TRANS002008,CUST00871,2024-10-10,4410.52,Debit,EUR,COUNTER6474,Egypt,ATM,Personal,No
TRANS002009,CUST00267,2024-01-24,65337.4,Debit,EUR,COUNTER4236,Poland,Online,Personal,Yes
TRANS002010,CUST00618,2024-10-22,71824.24,Credit,USD,COUNTER8846,Angola,ATM,Business,Yes
TRANS002011,CUST00885,2024-10-19,65501.03,Debit,USD,COUNTER7820,Marshall Islands,Branch,Investment,Yes
TRANS002012,CUST00227,2024-09-16,65311.18,Debit,USD,COUNTER2211,Poland,ATM,Business,Yes
TRANS002013,CUST00265,2024-09-11,87986.05,Transfer,JPY,COUNTER3974,Qatar,ATM,Business,Yes
TRANS002014,CUST00138,2024-09-09,39783.36,Credit,GBP,COUNTER2927,Luxembourg,Branch,Business,Yes
TRANS002015,CUST00668,2024-11-28,55118.31,Transfer,JPY,COUNTER6628,Grenada,Online,Business,Yes
TRANS002016,CUST00641,2024-05-04,51691.67,Credit,USD,COUNTER9372,Guadeloupe,ATM,Personal,Yes
TRANS002017,CUST00806,2024-09-18,13125.53,Debit,USD,COUNTER5809,Saudi Arabia,Online,Business,Yes
TRANS002018,CUST00669,2024-08-25,89874.79,Debit,USD,COUNTER1041,Romania,Branch,Investment,Yes
TRANS002019,CUST00960,2024-02-20,32773.91,Transfer,USD,COUNTER5134,Montenegro,Online,Personal,Yes
TRANS002020,CUST00565,2024-09-01,12707.94,Debit,EUR,COUNTER7858,Rwanda,ATM,Investment,Yes
TRANS002021,CUST00816,2024-04-20,3074.67,Debit,USD,COUNTER5016,Hungary,Branch,Investment,No
TRANS002022,CUST00424,2024-07-09,85686.4,Debit,GBP,COUNTER4087,Turks and Caicos Islands,Branch,Investment,Yes
TRANS002023,CUST00841,2024-11-22,20167.87,Debit,GBP,COUNTER8402,Benin,Branch,Investment,Yes
TRANS002024,CUST00376,2024-04-05,69115.54,Transfer,EUR,COUNTER9767,Guinea,Online,Investment,Yes
TRANS002025,CUST00576,2024-07-08,98179.78,Transfer,USD,COUNTER8110,Portugal,ATM,Business,Yes
TRANS002026,CUST00777,2024-11-17,42688.22,Debit,JPY,COUNTER6192,Venezuela,Online,Business,Yes
TRANS002027,CUST00503,2024-08-25,77411.82,Transfer,GBP,COUNTER7134,Poland,Branch,Investment,Yes
TRANS002028,CUST00859,2024-03-11,90684.88,Debit,GBP,COUNTER8424,Maldives,Branch,Personal,Yes
TRANS002029,CUST00322,2024-06-11,8439.11,Transfer,EUR,COUNTER6425,Canada,Branch,Personal,No
TRANS002030,CUST00464,2024-03-22,64382.62,Transfer,EUR,COUNTER5781,Denmark,Online,Investment,Yes
TRANS002031,CUST00073,2024-04-08,29449.93,Transfer,JPY,COUNTER1292,Finland,Branch,Business,Yes
TRANS002032,CUST00913,2024-04-07,59011.73,Transfer,JPY,COUNTER4065,French Polynesia,Online,Business,Yes
TRANS002033,CUST00804,2024-05-14,78029.52,Credit,JPY,COUNTER7293,Timor-Leste,Online,Personal,Yes
TRANS002034,CUST00314,2024-07-04,4926.15,Debit,USD,COUNTER1746,Sri Lanka,Branch,Business,No
TRANS002035,CUST00203,2024-10-02,35307.86,Transfer,GBP,COUNTER2829,Israel,Branch,Personal,Yes
TRANS002036,CUST00900,2024-05-21,73190.04,Transfer,GBP,COUNTER2200,Peru,Branch,Business,Yes
TRANS002037,CUST00892,2024-06-01,88719.36,Transfer,JPY,COUNTER1181,Ghana,Branch,Business,Yes
TRANS002038,CUST00541,2024-02-05,85718.21,Credit,USD,COUNTER8706,Uzbekistan,Online,Personal,Yes
TRANS002039,CUST00387,2024-01-29,61634.38,Transfer,GBP,COUNTER8327,Nicaragua,ATM,Investment,Yes
TRANS002040,CUST00884,2024-07-21,10838.56,Credit,GBP,COUNTER4609,Angola,Branch,Investment,Yes
TRANS002041,CUST00061,2024-07-15,37897.26,Debit,EUR,COUNTER6924,India,Branch,Personal,Yes
TRANS002042,CUST00534,2024-03-05,38876.39,Debit,JPY,COUNTER8239,Congo,Online,Investment,Yes
TRANS002043,CUST00146,2024-05-10,43255.89,Debit,GBP,COUNTER9771,Papua New Guinea,Online,Personal,Yes
TRANS002044,CUST00787,2024-06-17,96969.06,Credit,GBP,COUNTER7736,Mauritania,Online,Investment,Yes
TRANS002045,CUST00317,2024-04-09,3209.61,Transfer,EUR,COUNTER7893,Saint Pierre and Miquelon,Branch,Personal,No
TRANS002046,CUST00533,2024-02-12,99474.85,Debit,GBP,COUNTER1519,Kyrgyz Republic,Branch,Investment,Yes
TRANS002047,CUST00531,2024-01-11,19672.46,Debit,EUR,COUNTER8666,Nauru,ATM,Business,Yes
TRANS002048,CUST00806,2024-08-20,95268.56,Credit,GBP,COUNTER1070,Portugal,Branch,Personal,Yes
TRANS002049,CUST00220,2024-07-05,93008.69,Debit,EUR,COUNTER8923,Jersey,Online,Business,Yes
TRANS002050,CUST00147,2024-04-16,72739.34,Credit,EUR,COUNTER7326,Bosnia and Herzegovina,Online,Business,Yes
TRANS002051,CUST00505,2024-10-22,57298.21,Transfer,GBP,COUNTER5766,Suriname,ATM,Business,Yes
TRANS002052,CUST00145,2024-06-23,95368.7,Transfer,GBP,COUNTER1128,Saint Lucia,Online,Investment,Yes
TRANS002053,CUST00281,2024-11-14,82390.15,Transfer,GBP,COUNTER8296,Saudi Arabia,Branch,Investment,Yes
TRANS002054,CUST00635,2024-03-07,57813.67,Credit,GBP,COUNTER7190,Nauru,Branch,Business,Yes
TRANS002055,CUST00518,2024-06-17,91275.46,Transfer,JPY,COUNTER5358,Bolivia,ATM,Investment,Yes
TRANS002056,CUST00700,2024-01-09,28485.58,Credit,USD,COUNTER1978,Albania,ATM,Business,Yes
TRANS002057,CUST00364,2024-11-13,29312.12,Transfer,JPY,COUNTER4310,Congo,Online,Business,Yes
TRANS002058,CUST00259,2024-11-15,2861.04,Credit,GBP,COUNTER7296,Cape Verde,Online,Business,No
TRANS002059,CUST00306,2024-03-21,97675.24,Transfer,JPY,COUNTER3700,Tunisia,Branch,Investment,Yes
TRANS002060,CUST00316,2024-04-20,68412.64,Transfer,USD,COUNTER6342,Suriname,Branch,Business,Yes
TRANS002061,CUST00111,2024-08-16,99080.51,Transfer,USD,COUNTER9497,Gibraltar,ATM,Business,Yes
TRANS002062,CUST00772,2024-05-16,69901.52,Credit,JPY,COUNTER1583,Saint Vincent and the Grenadines,Branch,Business,Yes
TRANS002063,CUST00370,2024-09-28,86368.68,Credit,EUR,COUNTER1123,Sierra Leone,Online,Personal,Yes
TRANS002064,CUST00347,2024-02-19,91150.15,Transfer,EUR,COUNTER9621,Taiwan,Online,Business,Yes
TRANS002065,CUST00458,2024-06-17,71473.27,Debit,USD,COUNTER9314,Chile,ATM,Investment,Yes
TRANS002066,CUST00771,2024-07-04,68811.78,Debit,JPY,COUNTER8668,Monaco,Online,Business,Yes
TRANS002067,CUST00927,2024-08-05,864.42,Transfer,JPY,COUNTER9759,Ireland,Online,Personal,No
TRANS002068,CUST00426,2024-05-03,25224.37,Debit,USD,COUNTER3540,Philippines,Online,Investment,Yes
TRANS002069,CUST00583,2024-10-09,21609.06,Debit,EUR,COUNTER5419,Micronesia,Online,Business,Yes
TRANS002070,CUST00624,2024-08-10,63538.36,Transfer,GBP,COUNTER9312,Azerbaijan,ATM,Investment,Yes
TRANS002071,CUST00717,2024-06-09,89818.42,Transfer,GBP,COUNTER2787,Turkmenistan,Online,Personal,Yes
TRANS002072,CUST00538,2024-12-03,50330.96,Credit,GBP,COUNTER9740,Myanmar,Online,Investment,Yes
TRANS002073,CUST00918,2024-07-06,86067.43,Debit,GBP,COUNTER3831,Cameroon,ATM,Investment,Yes
TRANS002074,CUST00124,2024-01-17,96440.49,Transfer,EUR,COUNTER4907,Netherlands,Online,Investment,Yes
TRANS002075,CUST00412,2024-10-23,38563.34,Debit,EUR,COUNTER7844,Iran,Branch,Investment,Yes
TRANS002076,CUST00557,2024-08-05,72636.92,Credit,EUR,COUNTER1854,Belarus,ATM,Business,Yes
TRANS002077,CUST00766,2024-10-23,74086.35,Debit,USD,COUNTER9849,Belarus,Online,Personal,Yes
TRANS002078,CUST00964,2024-10-09,74351.27,Debit,EUR,COUNTER6599,Micronesia,ATM,Business,Yes
TRANS002079,CUST00822,2024-11-13,57521.31,Transfer,GBP,COUNTER7540,Mozambique,Online,Business,Yes
TRANS002080,CUST00574,2024-01-01,73569.04,Debit,EUR,COUNTER8994,South Africa,Online,Personal,Yes
TRANS002081,CUST00338,2024-05-21,99691.83,Credit,EUR,COUNTER7750,United States of America,Branch,Business,Yes
TRANS002082,CUST00180,2024-10-24,6582.99,Credit,USD,COUNTER7445,Mongolia,Branch,Business,No
TRANS002083,CUST00915,2024-08-29,55032.52,Debit,JPY,COUNTER3712,Lebanon,Branch,Business,Yes
TRANS002084,CUST00636,2024-08-24,93385.89,Transfer,GBP,COUNTER6285,Liechtenstein,ATM,Business,Yes
TRANS002085,CUST00115,2024-11-20,76818.12,Transfer,GBP,COUNTER3414,Cape Verde,Branch,Investment,Yes
TRANS002086,CUST00854,2024-11-28,21024.32,Transfer,EUR,COUNTER6314,Myanmar,Branch,Investment,Yes
TRANS002087,CUST00819,2024-08-14,50048.31,Transfer,GBP,COUNTER7939,San Marino,ATM,Business,Yes
TRANS002088,CUST00206,2024-05-30,3127.94,Transfer,GBP,COUNTER7376,Korea,ATM,Business,No
TRANS002089,CUST00606,2024-05-28,41721.08,Debit,USD,COUNTER9647,Algeria,Online,Investment,Yes
TRANS002090,CUST00006,2024-02-16,29216.35,Credit,USD,COUNTER7462,Madagascar,Branch,Investment,Yes
TRANS002091,CUST00729,2024-10-17,49632.4,Credit,EUR,COUNTER1879,Brazil,ATM,Business,Yes
TRANS002092,CUST00575,2024-04-14,29370.29,Credit,USD,COUNTER9525,French Polynesia,ATM,Personal,Yes
TRANS002093,CUST00882,2024-04-05,55030.66,Credit,EUR,COUNTER9939,Ukraine,ATM,Personal,Yes
TRANS002094,CUST00529,2024-02-19,9892.1,Transfer,USD,COUNTER7404,Guadeloupe,Online,Investment,No
TRANS002095,CUST00702,2024-06-02,98975.09,Debit,EUR,COUNTER3477,Belgium,ATM,Personal,Yes
TRANS002096,CUST00684,2024-09-22,74855.7,Transfer,USD,COUNTER2981,Montenegro,Branch,Personal,Yes
TRANS002097,CUST00056,2024-11-09,78327.64,Transfer,EUR,COUNTER4791,Vietnam,ATM,Investment,Yes
TRANS002098,CUST00617,2024-08-07,16769.79,Debit,USD,COUNTER7791,Egypt,Branch,Personal,Yes
TRANS002099,CUST00415,2024-03-21,81439.38,Debit,EUR,COUNTER9362,Albania,Online,Investment,Yes
TRANS002100,CUST00760,2024-02-18,30434.22,Debit,JPY,COUNTER6082,North Macedonia,Branch,Investment,Yes
TRANS002101,CUST00099,2024-01-03,76917.31,Credit,GBP,COUNTER3904,France,Branch,Personal,Yes
TRANS002102,CUST00471,2024-04-12,73061.13,Transfer,USD,COUNTER2892,Zimbabwe,ATM,Investment,Yes
TRANS002103,CUST00493,2024-04-11,66769.8,Transfer,EUR,COUNTER7251,Eritrea,ATM,Personal,Yes
TRANS002104,CUST00738,2024-03-28,39595.94,Transfer,USD,COUNTER1239,Russian Federation,Online,Investment,Yes
TRANS002105,CUST00847,2024-09-15,37035.17,Credit,EUR,COUNTER7945,North Macedonia,Online,Personal,Yes
TRANS002106,CUST00531,2024-09-19,2884.15,Transfer,USD,COUNTER4016,Afghanistan,Online,Investment,No
TRANS002107,CUST00661,2024-01-08,3722.95,Debit,GBP,COUNTER1817,Svalbard & Jan Mayen Islands,Branch,Investment,No
TRANS002108,CUST00792,2024-10-28,97468.86,Credit,EUR,COUNTER9276,Christmas Island,Online,Investment,Yes
TRANS002109,CUST00789,2024-09-24,41049.99,Debit,GBP,COUNTER1904,Iraq,Online,Personal,Yes
TRANS002110,CUST00156,2024-03-13,64520.49,Transfer,JPY,COUNTER9392,Azerbaijan,Online,Personal,Yes
TRANS002111,CUST00883,2024-05-09,77534.72,Transfer,GBP,COUNTER4229,Morocco,Branch,Investment,Yes
TRANS002112,CUST00763,2024-11-09,62678.39,Transfer,GBP,COUNTER1420,Rwanda,ATM,Business,Yes
TRANS002113,CUST00058,2024-10-24,21160.14,Transfer,EUR,COUNTER8482,Burundi,Branch,Business,Yes
TRANS002114,CUST00710,2024-10-27,20156.84,Transfer,GBP,COUNTER5829,Tajikistan,Branch,Investment,Yes
TRANS002115,CUST00686,2024-02-20,73959.61,Debit,GBP,COUNTER9186,Gambia,Branch,Investment,Yes
TRANS002116,CUST00374,2024-09-17,82203.7,Credit,EUR,COUNTER3796,Andorra,ATM,Business,Yes
TRANS002117,CUST00509,2024-08-07,83518.99,Transfer,JPY,COUNTER5519,Holy See (Vatican City State),Online,Business,Yes
TRANS002118,CUST00482,2024-06-27,9270.3,Credit,JPY,COUNTER3258,Mongolia,ATM,Investment,No
TRANS002119,CUST00287,2024-02-22,75180.95,Credit,EUR,COUNTER3809,Malta,ATM,Business,Yes
TRANS002120,CUST00854,2024-04-28,75875.69,Credit,USD,COUNTER1822,Thailand,ATM,Business,Yes
TRANS002121,CUST00886,2024-04-21,32554.72,Credit,JPY,COUNTER4925,Slovenia,Branch,Investment,Yes
TRANS002122,CUST00338,2024-06-14,26966.6,Transfer,JPY,COUNTER1579,Georgia,Branch,Investment,Yes
TRANS002123,CUST00717,2024-11-07,47935.58,Transfer,USD,COUNTER1838,El Salvador,ATM,Business,Yes
TRANS002124,CUST00006,2024-07-27,96879.18,Debit,EUR,COUNTER1659,Mauritania,Branch,Personal,Yes
TRANS002125,CUST00430,2024-04-24,3699.95,Debit,EUR,COUNTER5500,Niue,ATM,Business,No
TRANS002126,CUST00878,2024-05-29,26609.09,Credit,EUR,COUNTER8804,Moldova,Branch,Investment,Yes
TRANS002127,CUST00234,2024-02-14,70891.89,Credit,GBP,COUNTER1146,Mexico,Branch,Investment,Yes
TRANS002128,CUST00209,2024-02-29,21473.04,Debit,EUR,COUNTER3070,Bulgaria,Online,Investment,Yes
TRANS002129,CUST00735,2024-04-04,48171.26,Debit,EUR,COUNTER7901,Belarus,Branch,Personal,Yes
TRANS002130,CUST00205,2024-06-06,66328.07,Credit,GBP,COUNTER7009,Madagascar,Branch,Personal,Yes
TRANS002131,CUST00511,2024-02-21,99167.62,Credit,USD,COUNTER9554,Switzerland,Online,Investment,Yes
TRANS002132,CUST00948,2024-04-10,81260.4,Debit,EUR,COUNTER1904,Tajikistan,Branch,Investment,Yes
TRANS002133,CUST00719,2024-07-02,21810.73,Transfer,USD,COUNTER7064,Cook Islands,Branch,Investment,Yes
TRANS002134,CUST00940,2024-04-16,94952.1,Transfer,JPY,COUNTER6769,Nauru,Branch,Personal,Yes
TRANS002135,CUST00621,2024-05-29,55479.17,Transfer,GBP,COUNTER4890,Jersey,Branch,Business,Yes
TRANS002136,CUST00474,2024-03-30,25246.07,Debit,USD,COUNTER3819,Brazil,Online,Investment,Yes
TRANS002137,CUST00482,2024-10-06,61282.93,Debit,JPY,COUNTER3808,Faroe Islands,Online,Investment,Yes
TRANS002138,CUST00031,2024-06-29,40257.31,Debit,EUR,COUNTER6591,Tonga,Branch,Personal,Yes
TRANS002139,CUST00687,2024-02-05,59544.96,Transfer,JPY,COUNTER5753,Belgium,ATM,Investment,Yes
TRANS002140,CUST00576,2024-08-18,51444.85,Transfer,GBP,COUNTER9842,Congo,Branch,Investment,Yes
TRANS002141,CUST00564,2024-04-03,24217.66,Transfer,USD,COUNTER6818,Guatemala,Online,Business,Yes
TRANS002142,CUST00506,2024-06-24,85293.23,Credit,JPY,COUNTER7475,Ghana,ATM,Business,Yes
TRANS002143,CUST00847,2024-09-19,56995.03,Credit,GBP,COUNTER7458,Guinea,Branch,Personal,Yes
TRANS002144,CUST00899,2024-08-20,55010.89,Credit,EUR,COUNTER6572,Madagascar,Online,Investment,Yes
TRANS002145,CUST00990,2024-08-27,82244.01,Transfer,GBP,COUNTER2752,Comoros,ATM,Business,Yes
TRANS002146,CUST00665,2024-03-28,11313.18,Transfer,USD,COUNTER3046,Antigua and Barbuda,Branch,Business,Yes
TRANS002147,CUST00037,2024-10-21,39922.79,Debit,JPY,COUNTER3788,Luxembourg,ATM,Investment,Yes
TRANS002148,CUST00608,2024-09-14,422.57,Credit,EUR,COUNTER7513,Antarctica (the territory South of 60 deg S),Online,Personal,No
TRANS002149,CUST00444,2024-07-28,93522.63,Credit,USD,COUNTER6493,Anguilla,ATM,Business,Yes
TRANS002150,CUST00332,2024-04-25,26117.42,Transfer,JPY,COUNTER1076,Solomon Islands,Online,Business,Yes
TRANS002151,CUST00560,2024-10-14,8177.9,Credit,USD,COUNTER3065,Tokelau,Branch,Personal,No
TRANS002152,CUST00310,2024-09-10,20830.34,Credit,GBP,COUNTER6182,Denmark,Online,Business,Yes
TRANS002153,CUST00877,2024-06-30,10175.13,Credit,USD,COUNTER7045,Vanuatu,Online,Business,Yes
TRANS002154,CUST00396,2024-05-21,64159.07,Credit,USD,COUNTER3418,Saint Barthelemy,ATM,Personal,Yes
TRANS002155,CUST00464,2024-05-29,77913.87,Credit,USD,COUNTER6858,Tanzania,ATM,Personal,Yes
TRANS002156,CUST00357,2024-12-01,21179.88,Credit,JPY,COUNTER8128,Indonesia,ATM,Personal,Yes
TRANS002157,CUST00105,2024-11-27,40109.7,Credit,USD,COUNTER2331,Palestinian Territory,ATM,Personal,Yes
TRANS002158,CUST00128,2024-01-03,67933.71,Debit,GBP,COUNTER3340,Saint Barthelemy,Branch,Investment,Yes
